U_star, Amplitude, DOF_ID (1=Heave 2=Pitch 3=Flap)
2.481426,5.219795,2.000000
2.481426,5.220420,2.000000
2.481426,5.220969,2.000000
2.481426,5.221455,2.000000
2.483868,5.220216,2.000000
2.483868,5.222304,2.000000
2.483868,5.224314,2.000000
2.483868,5.226002,2.000000
2.483868,5.227540,2.000000
2.483868,5.228943,2.000000
2.483868,5.230132,2.000000
2.483868,5.231251,2.000000
2.483868,5.232218,2.000000
2.483868,5.233080,2.000000
2.483868,5.233870,2.000000
2.483868,5.234548,2.000000
2.483868,5.235172,2.000000
2.483868,5.235723,2.000000
2.483868,5.236208,2.000000
2.486547,5.236314,2.000000
2.486547,5.238410,2.000000
2.486547,5.240438,2.000000
2.486547,5.242138,2.000000
2.486547,5.243683,2.000000
2.486547,5.245099,2.000000
2.486547,5.246294,2.000000
2.486547,5.247420,2.000000
2.486547,5.248394,2.000000
2.486547,5.249260,2.000000
2.486547,5.250056,2.000000
2.486547,5.250738,2.000000
2.486547,5.251365,2.000000
2.486547,5.251920,2.000000
2.486547,5.252407,2.000000
2.489460,5.253747,2.000000
2.489460,5.255865,2.000000
2.489460,5.257926,2.000000
2.489460,5.259639,2.000000
2.489460,5.261206,2.000000
2.489460,5.262639,2.000000
2.489460,5.263845,2.000000
2.489460,5.264987,2.000000
2.489460,5.265971,2.000000
2.489460,5.266847,2.000000
2.489460,5.267654,2.000000
2.489460,5.268341,2.000000
2.489460,5.268976,2.000000
2.489460,5.269537,2.000000
2.489460,5.270029,2.000000
2.492599,5.272486,2.000000
2.492599,5.274648,2.000000
2.492599,5.276750,2.000000
2.492599,5.278481,2.000000
2.492599,5.280086,2.000000
2.492599,5.281538,2.000000
2.492599,5.282764,2.000000
2.492599,5.283929,2.000000
2.492599,5.284925,2.000000
2.492599,5.285817,2.000000
2.492599,5.286637,2.000000
2.492599,5.287334,2.000000
2.492599,5.287981,2.000000
2.492599,5.288549,2.000000
2.492599,5.289050,2.000000
2.495959,5.292498,2.000000
2.495959,5.294742,2.000000
2.495959,5.296878,2.000000
2.495959,5.298641,2.000000
2.495959,5.300298,2.000000
2.495959,5.301765,2.000000
2.495959,5.303027,2.000000
2.495959,5.304217,2.000000
2.495959,5.305228,2.000000
2.495959,5.306147,2.000000
2.495959,5.306978,2.000000
2.495959,5.307692,2.000000
2.495959,5.308354,2.000000
2.495959,5.308931,2.000000
2.495959,5.309445,2.000000
2.499534,5.313753,2.000000
2.499534,5.316130,2.000000
2.499534,5.318272,2.000000
2.499534,5.320098,2.000000
2.499534,5.321814,2.000000
2.499534,5.323291,2.000000
2.499534,5.324613,2.000000
2.499534,5.325821,2.000000
2.499534,5.326856,2.000000
2.499534,5.327810,2.000000
2.499534,5.328650,2.000000
2.499534,5.329391,2.000000
2.499534,5.330068,2.000000
2.499534,5.330656,2.000000
2.499534,5.331188,2.000000
2.503318,5.336235,2.000000
2.503318,5.338776,2.000000
2.503318,5.340895,2.000000
2.503318,5.342831,2.000000
2.503318,5.344597,2.000000
2.503318,5.346088,2.000000
2.503318,5.347493,2.000000
2.503318,5.348707,2.000000
2.503318,5.349784,2.000000
2.503318,5.350776,2.000000
2.503318,5.351624,2.000000
2.503318,5.352403,2.000000
2.503318,5.353093,2.000000
2.503318,5.353697,2.000000
2.507305,5.359958,2.000000
2.507305,5.362613,2.000000
2.507305,5.364739,2.000000
2.507305,5.366814,2.000000
2.507305,5.368604,2.000000
2.507305,5.370148,2.000000
2.507305,5.371628,2.000000
2.507305,5.372852,2.000000
2.507305,5.373989,2.000000
2.507305,5.375010,2.000000
2.507305,5.375878,2.000000
2.507305,5.376698,2.000000
2.507305,5.377401,2.000000
2.507305,5.378029,2.000000
2.511489,5.384950,2.000000
2.511489,5.387592,2.000000
2.511489,5.389853,2.000000
2.511489,5.392018,2.000000
2.511489,5.393825,2.000000
2.511489,5.395482,2.000000
2.511489,5.396984,2.000000
2.511489,5.398258,2.000000
2.511489,5.399454,2.000000
2.511489,5.400489,2.000000
2.511489,5.401407,2.000000
2.511489,5.402251,2.000000
2.511489,5.402973,2.000000
2.511489,5.403635,2.000000
2.515862,5.411153,2.000000
2.515862,5.413745,2.000000
2.515862,5.416255,2.000000
2.515862,5.418408,2.000000
2.515862,5.420290,2.000000
2.515862,5.422068,2.000000
2.515862,5.423551,2.000000
2.515862,5.424926,2.000000
2.515862,5.426154,2.000000
2.515862,5.427207,2.000000
2.515862,5.428193,2.000000
2.515862,5.429041,2.000000
2.515862,5.429800,2.000000
2.515862,5.430492,2.000000
2.520418,5.438513,2.000000
2.520418,5.441210,2.000000
2.520418,5.443883,2.000000
2.520418,5.446020,2.000000
2.520418,5.448036,2.000000
2.520418,5.449862,2.000000
2.520418,5.451373,2.000000
2.520418,5.452838,2.000000
2.520418,5.454077,2.000000
2.520418,5.455178,2.000000
2.520418,5.456207,2.000000
2.520418,5.457066,2.000000
2.520418,5.457868,2.000000
2.520418,5.458577,2.000000
2.525151,5.467152,2.000000
2.525151,5.470089,2.000000
2.525151,5.472735,2.000000
2.525151,5.474961,2.000000
2.525151,5.477081,2.000000
2.525151,5.478891,2.000000
2.525151,5.480502,2.000000
2.525151,5.481991,2.000000
2.525151,5.483251,2.000000
2.525151,5.484415,2.000000
2.525151,5.485446,2.000000
2.525151,5.486342,2.000000
2.525151,5.487170,2.000000
2.525151,5.487886,2.000000
2.530055,5.497147,2.000000
2.530055,5.500284,2.000000
2.530055,5.502847,2.000000
2.530055,5.505215,2.000000
2.530055,5.507377,2.000000
2.530055,5.509177,2.000000
2.530055,5.510893,2.000000
2.530055,5.512370,2.000000
2.530055,5.513668,2.000000
2.530055,5.514879,2.000000
2.530055,5.515902,2.000000
2.530055,5.516841,2.000000
2.530055,5.517681,2.000000
2.530055,5.518404,2.000000
2.535122,5.528441,2.000000
2.535122,5.531668,2.000000
2.535122,5.534212,2.000000
2.535122,5.536691,2.000000
2.535122,5.538865,2.000000
2.535122,5.540691,2.000000
2.535122,5.542470,2.000000
2.535122,5.543944,2.000000
2.535122,5.545281,2.000000
2.535122,5.546517,2.000000
2.535122,5.547545,2.000000
2.535122,5.548514,2.000000
2.535122,5.549361,2.000000
2.535122,5.550096,2.000000
2.540348,5.560912,2.000000
2.540348,5.564136,2.000000
2.540348,5.566747,2.000000
2.540348,5.569292,2.000000
2.540348,5.571470,2.000000
2.540348,5.573359,2.000000
2.540348,5.575158,2.000000
2.540348,5.576652,2.000000
2.540348,5.578028,2.000000
2.540348,5.579271,2.000000
2.540348,5.580323,2.000000
2.540348,5.581311,2.000000
2.540348,5.582165,2.000000
2.540348,5.582919,2.000000
2.545725,5.594424,2.000000
2.545725,5.597590,2.000000
2.545725,5.600342,2.000000
2.545725,5.602926,2.000000
2.545725,5.605109,2.000000
2.545725,5.607095,2.000000
2.545725,5.608890,2.000000
2.545725,5.610424,2.000000
2.545725,5.611844,2.000000
2.545725,5.613085,2.000000
2.545725,5.614177,2.000000
2.545725,5.615179,2.000000
2.545725,5.616043,2.000000
2.545725,5.616823,2.000000
2.551248,5.625026,2.000000
2.551248,5.628842,2.000000
2.551248,5.631958,2.000000
2.551248,5.634899,2.000000
2.551248,5.637507,2.000000
2.551248,5.639720,2.000000
2.551248,5.641820,2.000000
2.551248,5.643606,2.000000
2.551248,5.645201,2.000000
2.551248,5.646669,2.000000
2.551248,5.647912,2.000000
2.551248,5.649057,2.000000
2.551248,5.650073,2.000000
2.551248,5.650952,2.000000
2.551248,5.651764,2.000000
2.556911,5.660153,2.000000
2.556911,5.664044,2.000000
2.556911,5.667226,2.000000
2.556911,5.670343,2.000000
2.556911,5.672970,2.000000
2.556911,5.675278,2.000000
2.556911,5.677463,2.000000
2.556911,5.679270,2.000000
2.556911,5.680945,2.000000
2.556911,5.682449,2.000000
2.556911,5.683723,2.000000
2.556911,5.684920,2.000000
2.556911,5.685953,2.000000
2.556911,5.686864,2.000000
2.556911,5.687705,2.000000
2.562707,5.696083,2.000000
2.562707,5.699957,2.000000
2.562707,5.703408,2.000000
2.562707,5.706597,2.000000
2.562707,5.709287,2.000000
2.562707,5.711764,2.000000
2.562707,5.713967,2.000000
2.562707,5.715866,2.000000
2.562707,5.717624,2.000000
2.562707,5.719147,2.000000
2.562707,5.720499,2.000000
2.562707,5.721731,2.000000
2.562707,5.722793,2.000000
2.562707,5.723754,2.000000
2.562707,5.724612,2.000000
2.568633,5.732633,2.000000
2.568633,5.736599,2.000000
2.568633,5.740406,2.000000
2.568633,5.743579,2.000000
2.568633,5.746449,2.000000
2.568633,5.749088,2.000000
2.568633,5.751298,2.000000
2.568633,5.753358,2.000000
2.568633,5.755173,2.000000
2.568633,5.756738,2.000000
2.568633,5.758196,2.000000
2.568633,5.759448,2.000000
2.568633,5.760565,2.000000
2.568633,5.761584,2.000000
2.568633,5.762457,2.000000
2.574681,5.769717,2.000000
2.574681,5.774071,2.000000
2.574681,5.778009,2.000000
2.574681,5.781320,2.000000
2.574681,5.784432,2.000000
2.574681,5.787133,2.000000
2.574681,5.789489,2.000000
2.574681,5.791678,2.000000
2.574681,5.793544,2.000000
2.574681,5.795227,2.000000
2.574681,5.796749,2.000000
2.574681,5.798055,2.000000
2.574681,5.799250,2.000000
2.574681,5.800304,2.000000
2.580848,5.807481,2.000000
2.580848,5.812202,2.000000
2.580848,5.816133,2.000000
2.580848,5.819863,2.000000
2.580848,5.823088,2.000000
2.580848,5.825891,2.000000
2.580848,5.828513,2.000000
2.580848,5.830735,2.000000
2.580848,5.832740,2.000000
2.580848,5.834561,2.000000
2.580848,5.836112,2.000000
2.580848,5.837538,2.000000
2.580848,5.838796,2.000000
2.580848,5.839890,2.000000
2.587127,5.845826,2.000000
2.587127,5.850641,2.000000
2.587127,5.855015,2.000000
2.587127,5.858970,2.000000
2.587127,5.862336,2.000000
2.587127,5.865444,2.000000
2.587127,5.868173,2.000000
2.587127,5.870550,2.000000
2.587127,5.872736,2.000000
2.587127,5.874625,2.000000
2.587127,5.876310,2.000000
2.587127,5.877835,2.000000
2.587127,5.879153,2.000000
2.587127,5.880344,2.000000
2.593515,5.884261,2.000000
2.593515,5.889615,2.000000
2.593515,5.894453,2.000000
2.593515,5.898461,2.000000
2.593515,5.902286,2.000000
2.593515,5.905583,2.000000
2.593515,5.908438,2.000000
2.593515,5.911124,2.000000
2.593515,5.913390,2.000000
2.593515,5.915430,2.000000
2.593515,5.917293,2.000000
2.593515,5.918870,2.000000
2.593515,5.920320,2.000000
2.593515,5.921606,2.000000
2.600006,5.923217,2.000000
2.600006,5.929006,2.000000
2.600006,5.933974,2.000000
2.600006,5.938669,2.000000
2.600006,5.942637,2.000000
2.600006,5.946185,2.000000
2.600006,5.949445,2.000000
2.600006,5.952199,2.000000
2.600006,5.954722,2.000000
2.600006,5.956972,2.000000
2.600006,5.958904,2.000000
2.600006,5.960684,2.000000
2.600006,5.962237,2.000000
2.600006,5.963600,2.000000
2.606596,5.962127,2.000000
2.606596,5.968311,2.000000
2.606596,5.974072,2.000000
2.606596,5.978973,2.000000
2.606596,5.983370,2.000000
2.606596,5.987367,2.000000
2.606596,5.990777,2.000000
2.606596,5.993889,2.000000
2.606596,5.996652,2.000000
2.606596,5.999042,2.000000
2.606596,6.001231,2.000000
2.606596,6.003142,2.000000
2.606596,6.004825,2.000000
2.606596,6.006354,2.000000
2.613281,6.000678,2.000000
2.613281,6.007940,2.000000
2.613281,6.013925,2.000000
2.613281,6.019488,2.000000
2.613281,6.024464,2.000000
2.613281,6.028659,2.000000
2.613281,6.032595,2.000000
2.613281,6.036006,2.000000
2.613281,6.038972,2.000000
2.613281,6.041726,2.000000
2.613281,6.044078,2.000000
2.613281,6.046179,2.000000
2.613281,6.048090,2.000000
2.613281,6.049724,2.000000
2.620057,6.039155,2.000000
2.620057,6.046645,2.000000
2.620057,6.053936,2.000000
2.620057,6.059938,2.000000
2.620057,6.065323,2.000000
2.620057,6.070357,2.000000
2.620057,6.074499,2.000000
2.620057,6.078345,2.000000
2.620057,6.081795,2.000000
2.620057,6.084693,2.000000
2.620057,6.087412,2.000000
2.620057,6.089776,2.000000
2.620057,6.091821,2.000000
2.620057,6.093723,2.000000
2.626919,6.076349,2.000000
2.626919,6.085349,2.000000
2.626919,6.092800,2.000000
2.626919,6.100112,2.000000
2.626919,6.106199,2.000000
2.626919,6.111539,2.000000
2.626919,6.116613,2.000000
2.626919,6.120788,2.000000
2.626919,6.124603,2.000000
2.626919,6.128091,2.000000
2.626919,6.130992,2.000000
2.626919,6.133696,2.000000
2.626919,6.136087,2.000000
2.626919,6.138122,2.000000
2.633865,6.111632,2.000000
2.633865,6.122216,2.000000
2.633865,6.131272,2.000000
2.633865,6.138960,2.000000
2.633865,6.146373,2.000000
2.633865,6.152539,2.000000
2.633865,6.158027,2.000000
2.633865,6.163152,2.000000
2.633865,6.167402,2.000000
2.633865,6.171301,2.000000
2.633865,6.174822,2.000000
2.633865,6.177783,2.000000
2.633865,6.180532,2.000000
2.633865,6.182949,2.000000
2.640890,6.131784,2.000000
2.640890,6.144730,2.000000
2.640890,6.156534,2.000000
2.640890,6.167553,2.000000
2.640890,6.176493,2.000000
2.640890,6.184923,2.000000
2.640890,6.192427,2.000000
2.640890,6.198692,2.000000
2.640890,6.204633,2.000000
2.640890,6.209755,2.000000
2.640890,6.214175,2.000000
2.640890,6.218318,2.000000
2.640890,6.221835,2.000000
2.640890,6.224956,2.000000
2.647992,6.156864,2.000000
2.647992,6.173494,2.000000
2.647992,6.186359,2.000000
2.647992,6.200228,2.000000
2.647992,6.211152,2.000000
2.647992,6.220589,2.000000
2.647992,6.230162,2.000000
2.647992,6.237527,2.000000
2.647992,6.244393,2.000000
2.647992,6.250896,2.000000
2.647992,6.255980,2.000000
2.647992,6.260902,2.000000
2.647992,6.265299,2.000000
2.647992,6.268864,2.000000
2.655166,6.172909,2.000000
2.655166,6.191848,2.000000
2.655166,6.209017,2.000000
2.655166,6.226268,2.000000
2.655166,6.239081,2.000000
2.655166,6.251681,2.000000
2.655166,6.263226,2.000000
2.655166,6.272181,2.000000
2.655166,6.281191,2.000000
2.655166,6.288927,2.000000
2.655166,6.295285,2.000000
2.655166,6.301604,2.000000
2.655166,6.306832,2.000000
2.655166,6.311364,2.000000
2.662410,6.161366,2.000000
2.662410,6.187083,2.000000
2.662410,6.215163,2.000000
2.662410,6.232641,2.000000
2.662410,6.252608,2.000000
2.662410,6.270538,2.000000
2.662410,6.283061,2.000000
2.662410,6.297570,2.000000
2.662410,6.309134,2.000000
2.662410,6.318354,2.000000
2.662410,6.328485,2.000000
2.662410,6.336122,2.000000
2.662410,6.342895,2.000000
2.662410,6.349815,2.000000
2.669721,6.011399,2.000000
2.669721,6.045252,2.000000
2.669721,6.093143,2.000000
2.669721,6.142783,2.000000
2.669721,6.166089,2.000000
2.669721,6.205845,2.000000
2.669721,6.233515,2.000000
2.669721,6.253367,2.000000
2.669721,6.281287,2.000000
2.669721,6.297984,2.000000
2.669721,6.314285,2.000000
2.669721,6.332662,2.000000
2.669721,6.343721,2.000000
2.669721,6.356248,2.000000
2.677097,6.175040,2.000000
2.677097,6.202186,2.000000
2.677097,6.243195,2.000000
2.677097,6.272270,2.000000
2.677097,6.294474,2.000000
2.677097,6.323013,2.000000
2.677097,6.341124,2.000000
2.677097,6.358693,2.000000
2.677097,6.377576,2.000000
2.677097,6.389737,2.000000
2.677097,6.402932,2.000000
2.677097,6.415270,2.000000
2.677097,6.423817,2.000000
2.684533,6.239972,2.000000
2.684533,6.277692,2.000000
2.684533,6.305831,2.000000
2.684533,6.337196,2.000000
2.684533,6.361539,2.000000
2.684533,6.382339,2.000000
2.684533,6.403912,2.000000
2.684533,6.420200,2.000000
2.684533,6.435345,2.000000
2.684533,6.449944,2.000000
2.684533,6.461126,2.000000
2.684533,6.471955,2.000000
2.684533,6.481802,2.000000
2.692028,6.239314,2.000000
2.692028,6.288078,2.000000
2.692028,6.323200,2.000000
2.692028,6.353315,2.000000
2.692028,6.386573,2.000000
2.692028,6.409543,2.000000
2.692028,6.432231,2.000000
2.692028,6.454285,2.000000
2.692028,6.470105,2.000000
2.692028,6.486540,2.000000
2.692028,6.501157,2.000000
2.692028,6.512306,2.000000
2.692028,6.523911,2.000000
2.692028,6.533675,2.000000
2.471803,16.330351,3.000000
2.471803,16.334304,3.000000
2.471803,16.334428,3.000000
2.471803,16.338649,3.000000
2.471803,16.338568,3.000000
2.471803,16.342034,3.000000
2.471803,16.341548,3.000000
2.471803,16.345018,3.000000
2.471803,16.344786,3.000000
2.471803,16.348068,3.000000
2.471803,16.347420,3.000000
2.471803,16.350316,3.000000
2.471803,16.349703,3.000000
2.471803,16.352668,3.000000
2.471803,16.352003,3.000000
2.471803,16.354647,3.000000
2.471803,16.353764,3.000000
2.471803,16.356329,3.000000
2.471803,16.355531,3.000000
2.471803,16.358021,3.000000
2.471803,16.357056,3.000000
2.471803,16.359344,3.000000
2.471803,16.358349,3.000000
2.471803,16.360633,3.000000
2.471803,16.359626,3.000000
2.471803,16.361772,3.000000
2.471803,16.360654,3.000000
2.471803,16.362729,3.000000
2.471803,16.361631,3.000000
2.471810,16.330463,3.000000
2.471810,16.334405,3.000000
2.471810,16.334516,3.000000
2.471810,16.338736,3.000000
2.471810,16.338664,3.000000
2.471810,16.342135,3.000000
2.471810,16.341642,3.000000
2.471810,16.345104,3.000000
2.471810,16.344870,3.000000
2.471810,16.348157,3.000000
2.471810,16.347512,3.000000
2.471810,16.350406,3.000000
2.471810,16.349787,3.000000
2.471810,16.352749,3.000000
2.471810,16.352088,3.000000
2.471810,16.354734,3.000000
2.471810,16.353849,3.000000
2.471810,16.356411,3.000000
2.471810,16.355611,3.000000
2.471810,16.358102,3.000000
2.471810,16.357139,3.000000
2.471810,16.359426,3.000000
2.471810,16.358429,3.000000
2.471810,16.360712,3.000000
2.471810,16.359705,3.000000
2.471810,16.361852,3.000000
2.471810,16.360734,3.000000
2.471810,16.362807,3.000000
2.471810,16.361707,3.000000
2.471825,16.330686,3.000000
2.471825,16.334608,3.000000
2.471825,16.334692,3.000000
2.471825,16.338911,3.000000
2.471825,16.338856,3.000000
2.471825,16.342336,3.000000
2.471825,16.341831,3.000000
2.471825,16.345277,3.000000
2.471825,16.345039,3.000000
2.471825,16.348336,3.000000
2.471825,16.347697,3.000000
2.471825,16.350585,3.000000
2.471825,16.349954,3.000000
2.471825,16.352914,3.000000
2.471825,16.352257,3.000000
2.471825,16.354908,3.000000
2.471825,16.354019,3.000000
2.471825,16.356575,3.000000
2.471825,16.355770,3.000000
2.471825,16.358265,3.000000
2.471825,16.357305,3.000000
2.471825,16.359591,3.000000
2.471825,16.358588,3.000000
2.471825,16.360870,3.000000
2.471825,16.359863,3.000000
2.471825,16.362013,3.000000
2.471825,16.360893,3.000000
2.471825,16.362965,3.000000
2.471825,16.361862,3.000000
2.471854,16.331133,3.000000
2.471854,16.335019,3.000000
2.471854,16.335050,3.000000
2.471854,16.339261,3.000000
2.471854,16.339239,3.000000
2.471854,16.342741,3.000000
2.471854,16.342213,3.000000
2.471854,16.345625,3.000000
2.471854,16.345379,3.000000
2.471854,16.348695,3.000000
2.471854,16.348068,3.000000
2.471854,16.350947,3.000000
2.471854,16.350292,3.000000
2.471854,16.353245,3.000000
2.471854,16.352597,3.000000
2.471854,16.355259,3.000000
2.471854,16.354362,3.000000
2.471854,16.356906,3.000000
2.471854,16.356093,3.000000
2.471854,16.358594,3.000000
2.471854,16.357638,3.000000
2.471854,16.359923,3.000000
2.471854,16.358909,3.000000
2.471854,16.361188,3.000000
2.471854,16.360182,3.000000
2.471854,16.362337,3.000000
2.471854,16.361214,3.000000
2.471854,16.363282,3.000000
2.471854,16.362173,3.000000
2.471915,16.332028,3.000000
2.471915,16.335854,3.000000
2.471915,16.335780,3.000000
2.471915,16.339969,3.000000
2.471915,16.340007,3.000000
2.471915,16.343553,3.000000
2.471915,16.342987,3.000000
2.471915,16.346336,3.000000
2.471915,16.346067,3.000000
2.471915,16.349417,3.000000
2.471915,16.348817,3.000000
2.471915,16.351681,3.000000
2.471915,16.350980,3.000000
2.471915,16.353918,3.000000
2.471915,16.353284,3.000000
2.471915,16.355969,3.000000
2.471915,16.355060,3.000000
2.471915,16.357580,3.000000
2.471915,16.356749,3.000000
2.471915,16.359262,3.000000
2.471915,16.358314,3.000000
2.471915,16.360599,3.000000
2.471915,16.359565,3.000000
2.471915,16.361835,3.000000
2.471915,16.360829,3.000000
2.471915,16.362996,3.000000
2.471915,16.361867,3.000000
2.471915,16.363929,3.000000
2.471915,16.362807,3.000000
2.472041,16.333819,3.000000
2.472041,16.337575,3.000000
2.472041,16.337304,3.000000
2.472041,16.341423,3.000000
2.472041,16.341548,3.000000
2.472041,16.345191,3.000000
2.472041,16.344581,3.000000
2.472041,16.347817,3.000000
2.472041,16.347483,3.000000
2.472041,16.350882,3.000000
2.472041,16.350338,3.000000
2.472041,16.353194,3.000000
2.472041,16.352410,3.000000
2.472041,16.355308,3.000000
2.472041,16.354690,3.000000
2.472041,16.357419,3.000000
2.472041,16.356497,3.000000
2.472041,16.358979,3.000000
2.472041,16.358107,3.000000
2.472041,16.360634,3.000000
2.472041,16.359703,3.000000
2.472041,16.361995,3.000000
2.472041,16.360924,3.000000
2.472041,16.363178,3.000000
2.472041,16.362165,3.000000
2.472041,16.364354,3.000000
2.472041,16.363218,3.000000
2.472041,16.365271,3.000000
2.472041,16.364124,3.000000
2.472313,16.337386,3.000000
2.472313,16.341165,3.000000
2.472313,16.340612,3.000000
2.472313,16.344528,3.000000
2.472313,16.344697,3.000000
2.472313,16.348517,3.000000
2.472313,16.347916,3.000000
2.472313,16.351008,3.000000
2.472313,16.350511,3.000000
2.472313,16.353932,3.000000
2.472313,16.353477,3.000000
2.472313,16.356373,3.000000
2.472313,16.355477,3.000000
2.472313,16.358287,3.000000
2.472313,16.357649,3.000000
2.472313,16.360451,3.000000
2.472313,16.359533,3.000000
2.472313,16.361977,3.000000
2.472313,16.361017,3.000000
2.472313,16.363546,3.000000
2.472313,16.362632,3.000000
2.472313,16.364958,3.000000
2.472313,16.363836,3.000000
2.472313,16.366061,3.000000
2.472313,16.365016,3.000000
2.472313,16.367239,3.000000
2.472313,16.366096,3.000000
2.472313,16.368149,3.000000
2.472313,16.366952,3.000000
2.472937,16.344600,3.000000
2.472937,16.348723,3.000000
2.472937,16.348086,3.000000
2.472937,16.351673,3.000000
2.472937,16.351561,3.000000
2.472937,16.355496,3.000000
2.472937,16.355064,3.000000
2.472937,16.358185,3.000000
2.472937,16.357421,3.000000
2.472937,16.360698,3.000000
2.472937,16.360240,3.000000
2.472937,16.363291,3.000000
2.472937,16.362362,3.000000
2.472937,16.365077,3.000000
2.472937,16.364271,3.000000
2.472937,16.367109,3.000000
2.472937,16.366225,3.000000
2.472937,16.368721,3.000000
2.472937,16.367636,3.000000
2.472937,16.370118,3.000000
2.472937,16.369150,3.000000
2.472937,16.371556,3.000000
2.472937,16.370402,3.000000
2.472937,16.372622,3.000000
2.472937,16.371472,3.000000
2.472937,16.373721,3.000000
2.472937,16.372556,3.000000
2.472937,16.374661,3.000000
2.472937,16.373389,3.000000
2.474126,16.357171,3.000000
2.474126,16.361597,3.000000
2.474126,16.361363,3.000000
2.474126,16.365023,3.000000
2.474126,16.364362,3.000000
2.474126,16.368019,3.000000
2.474126,16.367624,3.000000
2.474126,16.371105,3.000000
2.474126,16.370289,3.000000
2.474126,16.373369,3.000000
2.474126,16.372581,3.000000
2.474126,16.375736,3.000000
2.474126,16.374906,3.000000
2.474126,16.377739,3.000000
2.474126,16.376680,3.000000
2.474126,16.379428,3.000000
2.474126,16.378457,3.000000
2.474126,16.381137,3.000000
2.474126,16.380000,3.000000
2.474126,16.382471,3.000000
2.474126,16.381299,3.000000
2.474126,16.383767,3.000000
2.474126,16.382587,3.000000
2.474126,16.384919,3.000000
2.474126,16.383625,3.000000
2.474126,16.385880,3.000000
2.474126,16.384605,3.000000
2.474126,16.386827,3.000000
2.474126,16.385487,3.000000
2.475572,16.372236,3.000000
2.475572,16.376536,3.000000
2.475572,16.376464,3.000000
2.475572,16.380499,3.000000
2.475572,16.379641,3.000000
2.475572,16.383066,3.000000
2.475572,16.382396,3.000000
2.475572,16.386100,3.000000
2.475572,16.385366,3.000000
2.475572,16.388518,3.000000
2.475572,16.387413,3.000000
2.475572,16.390536,3.000000
2.475572,16.389662,3.000000
2.475572,16.392714,3.000000
2.475572,16.391541,3.000000
2.475572,16.394269,3.000000
2.475572,16.393091,3.000000
2.475572,16.395895,3.000000
2.475572,16.394724,3.000000
2.475572,16.397308,3.000000
2.475572,16.395948,3.000000
2.475572,16.398454,3.000000
2.475572,16.397167,3.000000
2.475572,16.399649,3.000000
2.475572,16.398252,3.000000
2.475572,16.400573,3.000000
2.475572,16.399137,3.000000
2.475572,16.401460,3.000000
2.475572,16.400035,3.000000
2.477274,16.390841,3.000000
2.477274,16.389825,3.000000
2.477274,16.393957,3.000000
2.477274,16.393719,3.000000
2.477274,16.398053,3.000000
2.477274,16.397181,3.000000
2.477274,16.400622,3.000000
2.477274,16.399631,3.000000
2.477274,16.403404,3.000000
2.477274,16.402645,3.000000
2.477274,16.406004,3.000000
2.477274,16.404711,3.000000
2.477274,16.407836,3.000000
2.477274,16.406783,3.000000
2.477274,16.410015,3.000000
2.477274,16.408768,3.000000
2.477274,16.411598,3.000000
2.477274,16.410207,3.000000
2.477274,16.413098,3.000000
2.477274,16.411822,3.000000
2.477274,16.414572,3.000000
2.477274,16.413068,3.000000
2.477274,16.415653,3.000000
2.477274,16.414201,3.000000
2.477274,16.416824,3.000000
2.477274,16.415318,3.000000
2.477274,16.417766,3.000000
2.477274,16.416165,3.000000
2.477274,16.418595,3.000000
2.477274,16.417039,3.000000
2.479226,16.410900,3.000000
2.479226,16.409744,3.000000
2.479226,16.413841,3.000000
2.479226,16.413310,3.000000
2.479226,16.417833,3.000000
2.479226,16.416941,3.000000
2.479226,16.420554,3.000000
2.479226,16.419298,3.000000
2.479226,16.423118,3.000000
2.479226,16.422222,3.000000
2.479226,16.425809,3.000000
2.479226,16.424386,3.000000
2.479226,16.427600,3.000000
2.479226,16.426321,3.000000
2.479226,16.429700,3.000000
2.479226,16.428347,3.000000
2.479226,16.431351,3.000000
2.479226,16.429769,3.000000
2.479226,16.432763,3.000000
2.479226,16.431324,3.000000
2.479226,16.434253,3.000000
2.479226,16.432611,3.000000
2.479226,16.435331,3.000000
2.479226,16.433690,3.000000
2.479226,16.436455,3.000000
2.479226,16.434809,3.000000
2.479226,16.437423,3.000000
2.479226,16.435656,3.000000
2.479226,16.438219,3.000000
2.479226,16.436497,3.000000
2.481426,16.433151,3.000000
2.481426,16.431892,3.000000
2.481426,16.436077,3.000000
2.481426,16.435250,3.000000
2.481426,16.439933,3.000000
2.481426,16.438953,3.000000
2.481426,16.442796,3.000000
2.481426,16.441319,3.000000
2.481426,16.445232,3.000000
2.481426,16.444141,3.000000
2.481426,16.447953,3.000000
2.481426,16.446394,3.000000
2.481426,16.449762,3.000000
2.481426,16.448252,3.000000
2.481426,16.451787,3.000000
2.481426,16.450285,3.000000
2.481426,16.453495,3.000000
2.481426,16.451725,3.000000
2.481426,16.454861,3.000000
2.481426,16.453227,3.000000
2.481426,16.456348,3.000000
2.481426,16.454547,3.000000
2.481426,16.457441,3.000000
2.481426,16.455600,3.000000
2.481426,16.458529,3.000000
2.481426,16.456711,3.000000
2.481426,16.459516,3.000000
2.481426,16.457569,3.000000
2.481426,16.460298,3.000000
2.481426,16.458386,3.000000
2.483868,16.457637,3.000000
2.483868,16.456229,3.000000
2.483868,16.460577,3.000000
2.483868,16.459488,3.000000
2.483868,16.464365,3.000000
2.483868,16.463237,3.000000
